ID_SEDE_IRCA;COD_DANE;MUNICIPIO;NOMBRE_SEDE_IRCA;CANDIDATOS_POR_CODIGO;CANDIDATOS_POR_NOMBRE;TIPO_CRUCE;ESTADO_CRUCE;ESTADO_GEORREFERENCIACION;OBSERVACION
153;;BUGALAGRANDE;I.E DIEGO RENGIFO SALAZAR SEDE ANTONIO RICAURTE SECUNDARIA;0;1;MUNICIPIO+NOMBRE_EXACTO;CRUCE_RECUPERADO;SIN_COORDENADAS;
154;276122000287;CAICEDONIA;I.E. SAGRADO CORAZON DE JESUS SEDE NUESTRA SEÑORA DE FATIMA;1;1;COD_DANE_UNICO;CRUCE_OK;GEORREFERENCIADA;
155;276122000171;CAICEDONIA;I.E. SAGRADO CORAZON DE JESUS SEDE LAUREANO GOMEZ;1;1;COD_DANE_UNICO;CRUCE_OK;GEORREFERENCIADA;
156;;CAICEDONIA;I.E. SAGRADO CORAZON DE JESUS SEDE BOLIVARIANO LA CAMELIA;0;1;MUNICIPIO+NOMBRE_EXACTO;CRUCE_RECUPERADO;SIN_COORDENADAS;
157;276122000228;CAICEDONIA;I.E. SAGRADO CORAZON DE JESUS SEDE SAGRADO CORAZON DE JESUS;1;1;COD_DANE_UNICO;CRUCE_OK;GEORREFERENCIADA;
158;276122000040;CAICEDONIA;I.E. NORMAL SUPERIOR MARIA INMACULADA SEDE LAS CARMETLITAS;1;1;COD_DANE_UNICO;CRUCE_OK;GEORREFERENCIADA;
159;276122000872;CAICEDONIA;I.E. LA CONSOLITA  SEDE LA CONSOLITA;1;1;COD_DANE_UNICO;CRUCE_OK;GEORREFERENCIADA;
160;276122000244;CAICEDONIA;I.E. LA CONSOLITA SEDE NUESTRA SEÑORA DEL PERPETUO SOCORRO;1;1;COD_DANE_UNICO;CRUCE_OK;GEORREFERENCIADA;
161;276122000031;CAICEDONIA;I.E. RURAL CAICEDONIA SEDE POLICARPA SALAVARRIETA;1;1;COD_DANE_UNICO;CRUCE_OK;GEORREFERENCIADA;
162;276122000261;CAICEDONIA;IE LA CONSOLITA SEDE LA POLA;1;1;COD_DANE_UNICO;CRUCE_OK;GEORREFERENCIADA;
163;276122000414;CAICEDONIA;I.E. RURAL CAICEDONIA SEDE SANTA RITA NO. 12;1;1;COD_DANE_UNICO;CRUCE_OK;GEORREFERENCIADA;
164;276122000465;CAICEDONIA;I.E RURAL CAICEDONIA SEDE ANTONIA SANTOS;1;1;COD_DANE_UNICO;CRUCE_OK;GEORREFERENCIADA;
165;276122000295;CAICEDONIA;I.E. SAGRADO CORAZON DE JESUS SEDE SAN ISIDRO;1;1;COD_DANE_UNICO;CRUCE_OK;GEORREFERENCIADA;
166;276122000147;CAICEDONIA;IE LA CONSOLITA SEDE SAN LUIS (DI);1;1;COD_DANE_UNICO;CRUCE_OK;GEORREFERENCIADA;
167;276122000562;CAICEDONIA;I.E LA CONSOLITA SEDE CELIO BAENA;1;1;COD_DANE_UNICO;CRUCE_OK;GEORREFERENCIADA;
168;276122000180;CAICEDONIA;I.E RURAL CAICEDONIA SEDE SANTA TERESITA;1;1;COD_DANE_UNICO;CRUCE_OK;GEORREFERENCIADA;
169;276122000139;CAICEDONIA;IE ANTONIA SANTOS SEDE GUILLERMO BORRERO OLANO;1;1;COD_DANE_UNICO;CRUCE_OK;GEORREFERENCIADA;
170;276126000036;CALIMA;I.E. SIMON BOLIVAR SEDE NUESTRA SEÑORA DE FATIMA;1;1;COD_DANE_UNICO;CRUCE_OK;GEORREFERENCIADA;
171;276126000109;CALIMA;I.E. SIMON BOLIVAR SEDE POLICARPA SALAVARRIETA;1;1;COD_DANE_UNICO;CRUCE_OK;GEORREFERENCIADA;
172;276126000176;CALIMA;I.E. SIMON BOLIVAR SEDE PIO XII;1;1;COD_DANE_UNICO;CRUCE_OK;GEORREFERENCIADA;
173;276126000559;CALIMA;I.E. SIMON BOLIVAR SEDE LLANITOS;1;1;COD_DANE_UNICO;CRUCE_OK;GEORREFERENCIADA;
174;276126000028;CALIMA;I.E. SIMON BOLIVAR SEDE SAN JOSE;1;1;COD_DANE_UNICO;CRUCE_OK;GEORREFERENCIADA;
175;276126000133;CALIMA;I.E. JOHN F. KENNEDY SEDE JOHN F. KENNEDY;1;1;COD_DANE_UNICO;CRUCE_OK;GEORREFERENCIADA;
176;;CALIMA;I.E. JOHN F. KENNEDY SEDE SANTA ANA;0;1;MUNICIPIO+NOMBRE_EXACTO;CRUCE_RECUPERADO;SIN_COORDENADAS;
177;276126000184;CALIMA;I.E. PABLO SEXTO SEDE ANTONIA SANTOS;1;1;COD_DANE_UNICO;CRUCE_OK;GEORREFERENCIADA;
178;276126000222;CALIMA;I.E JOHN F KENNEDY SEDE NUESTRA SEÑORA DEL CARMEN;1;1;COD_DANE_UNICO;CRUCE_OK;GEORREFERENCIADA;
179;176126800003;CALIMA;I.E PABLO SEXTO SEDE GERMAN MEJIA TASCON;2;1;COD_DANE_DUPLICADO+NOMBRE_EXACTO;CRUCE_OK_CONTROLADO;GEORREFERENCIADA;
180;;CALIMA;I.E PABLO SEXTO SEDE PABLO SEXTO;0;1;MUNICIPIO+NOMBRE_EXACTO;CRUCE_RECUPERADO;SIN_COORDENADAS;
181;;CALIMA;I.E. PABLO SEXTO SEDE SAN ALBERTO MURGUEITIO;0;1;MUNICIPIO+NOMBRE_EXACTO;CRUCE_RECUPERADO;SIN_COORDENADAS;
182;276126000354;CALIMA;I.E. JOHN F. KENNEDY SEDE ANTONIO NARIÑO;1;1;COD_DANE_UNICO;CRUCE_OK;GEORREFERENCIADA;
183;276126000338;CALIMA;C.E JOHN F. KENNEDY SEDE GENERAL SANTANDER;1;1;COD_DANE_UNICO;CRUCE_OK;GEORREFERENCIADA;
184;276126000044;CALIMA;I.E. PABLO SEXTO SEDE SANTA TERESITA;1;1;COD_DANE_UNICO;CRUCE_OK;GEORREFERENCIADA;
185;276126000451;CALIMA;I.E.N.E.V SEDE CACIQUE ESCOBAR;1;1;COD_DANE_UNICO;CRUCE_OK;GEORREFERENCIADA;
186;176126000066;CALIMA;I.E. SIMON BOLIVAR SEDE SIMON BOLIVAR;1;1;COD_DANE_UNICO;CRUCE_OK;GEORREFERENCIADA;
187;176126800003;CALIMA;I.E. SIMON BOLIVAR  SEDE GERMAN MEJIA TASCON;2;1;COD_DANE_DUPLICADO+NOMBRE_EXACTO;CRUCE_OK_CONTROLADO;GEORREFERENCIADA;
188;176126000082;CALIMA;I.E. GIMNASIO DEL CALIMA  SEDE GABRIELA MISTRAL;1;1;COD_DANE_UNICO;CRUCE_OK;GEORREFERENCIADA;
189;176126000074;CALIMA;I.E GIMNASIO DEL CALIMA - SEDE MARÍA INMACULADA;1;1;COD_DANE_UNICO;CRUCE_OK;GEORREFERENCIADA;
190;176126000058;CALIMA;I.E. GIMNASIO DEL CALIMA SEDE GIMNASIO DEL CALIMA;1;1;COD_DANE_UNICO;CRUCE_OK;GEORREFERENCIADA;
191;276233000499;DAGUA;I.E. MIGUEL ANTONIO CARO SEDE MANUEL MEJIA;1;1;COD_DANE_UNICO;CRUCE_OK;GEORREFERENCIADA;
192;276233000260;DAGUA;I.E. SANTA TERESITA DEL NIÑO JESUS SEDE PRINCIPAL;0;1;MUNICIPIO+NOMBRE_EXACTO;CRUCE_RECUPERADO;GEORREFERENCIADA;
193;;DAGUA;I.E. SANTA TERESITA DEL NIÑO JESUS SEDE ALTERNA;0;1;MUNICIPIO+NOMBRE_EXACTO;CRUCE_RECUPERADO;GEORREFERENCIADA;
194;276233000197;DAGUA;I.E. BORRERO AYERBE SEDE MANUEL MURILLO TORO;1;1;COD_DANE_UNICO;CRUCE_OK;GEORREFERENCIADA;
195;276233000073;DAGUA;I.E. CAMILO TORRES SEDE ROSA ZARATE DE PEÑA;0;1;MUNICIPIO+NOMBRE_EXACTO;CRUCE_RECUPERADO;SIN_COORDENADAS;
196;276233001291;DAGUA;INSTITUCION EDUCATIVA SANTA TERESITA DEL NIÑO JESUS SEDE BAHONDO;1;1;COD_DANE_UNICO;CRUCE_OK;GEORREFERENCIADA;
197;276233000219;DAGUA;I.E. EL PALMAR SEDE ALFREDO VASQUEZ COBO;1;1;COD_DANE_UNICO;CRUCE_OK;GEORREFERENCIADA;
198;276233000481;DAGUA;I.E. GUILLERMO VALENCIA SEDE PRINCIPAL;0;1;MUNICIPIO+NOMBRE_EXACTO;CRUCE_RECUPERADO;GEORREFERENCIADA;
199;276233000634;DAGUA;I.E. GUILLERMO VALENCIA SEDE JORGE ELIECER GAITAN;1;1;COD_DANE_UNICO;CRUCE_OK;GEORREFERENCIADA;
200;276233000669;DAGUA;I.E. PEDRO FERMIN DE VARGAS SEDE PABLO NERUDA;1;1;COD_DANE_UNICO;CRUCE_OK;GEORREFERENCIADA;
201;276233000642;DAGUA;I.E. BORRERO AYERBE SEDE RAFAEL NUÑEZ;1;1;COD_DANE_UNICO;CRUCE_OK;GEORREFERENCIADA;
202;276233001223;DAGUA;I.E. BORRERO AYERBE SEDE BELLAVISTA;1;1;COD_DANE_UNICO;CRUCE_OK;GEORREFERENCIADA;
203;276233000545;DAGUA;I.E. BORRERO AYERBE SEDE NUESTRA SEÑORA DE FATIMA;0;1;MUNICIPIO+NOMBRE_EXACTO;CRUCE_RECUPERADO;GEORREFERENCIADA;
204;276233001029;DAGUA;I.E. PEDRO FERMIN DE VARGAS SEDE PRINCIPAL;0;1;MUNICIPIO+NOMBRE_EXACTO;CRUCE_RECUPERADO;GEORREFERENCIADA;
205;276233000405;DAGUA;I.E. EL QUEREMAL SEDE PIO XII;1;1;COD_DANE_UNICO;CRUCE_OK;GEORREFERENCIADA;
206;276233000464;DAGUA;I.E. PEDRO FERMIN DE VARGAS SEDE POLICARPA SALAVARRIETA;1;1;COD_DANE_UNICO;CRUCE_OK;GEORREFERENCIADA;
207;276233000588;DAGUA;I.E. MIGUEL ANTONIO CARO SEDE MIGUEL ANTONIO CARO;1;1;COD_DANE_UNICO;CRUCE_OK;GEORREFERENCIADA;
208;276233000537;DAGUA;I.E. SAN PEDRO CLAVER SEDE PRINCIPAL;0;1;MUNICIPIO+NOMBRE_EXACTO;CRUCE_RECUPERADO;GEORREFERENCIADA;
209;176233000656;DAGUA;I.E. EL PALMAR SEDE GIMNASIO DEL DAGUA;1;1;COD_DANE_UNICO;CRUCE_OK;GEORREFERENCIADA;
210;276233000171;DAGUA;I.E. PEDRO FERMIN DE VARGAS SEDE ALFONSO LOPEZ PUMAREJO;1;1;COD_DANE_UNICO;CRUCE_OK;GEORREFERENCIADA;
211;276233000600;DAGUA;I.E. EL QUEREMAL SEDE MERCEDES ABREGO;1;1;COD_DANE_UNICO;CRUCE_OK;GEORREFERENCIADA;
212;276233000529;DAGUA;I.E. EL QUEREMAL SEDE JOSE MARIA CORDOBA;1;1;COD_DANE_UNICO;CRUCE_OK;GEORREFERENCIADA;
213;276233000154;DAGUA;I.E. CAMILO TORRES SEDE MARIA MONTESORI;1;1;COD_DANE_UNICO;CRUCE_OK;GEORREFERENCIADA;
214;276233000308;DAGUA;I.E. EL PALMAR SEDE FRANCISCO DE PAULA SANTANDER;1;1;COD_DANE_UNICO;CRUCE_OK;GEORREFERENCIADA;
215;276233001266;DAGUA;I.E. SAN PEDRO CLAVER SEDE LA CRISTALINA;1;1;COD_DANE_UNICO;CRUCE_OK;GEORREFERENCIADA;
216;276233000138;DAGUA;I.E. BORRERO AYERBE SEDE CARLOS LOZANO LOZANO;1;1;COD_DANE_UNICO;CRUCE_OK;GEORREFERENCIADA;
217;276233000111;DAGUA;I.E. SAN PEDRO CLAVER SEDE GENERAL CARLOS ALBAN;1;1;COD_DANE_UNICO;CRUCE_OK;GEORREFERENCIADA;
218;276233000570;DAGUA;I.E. PEDRO FERMIN DE VARGAS SEDE JOSE ANTONIO GALAN;1;1;COD_DANE_UNICO;CRUCE_OK;GEORREFERENCIADA;
219;276233000553;DAGUA;I.E. SANTA TERESITA DEL NIÑO JESUS SEDE NUESTRA SEÑORA DE FATIMA;0;1;MUNICIPIO+NOMBRE_EXACTO;CRUCE_RECUPERADO;SIN_COORDENADAS;
220;276233000243;DAGUA;I.E. EL PALMAR SEDE JOSE CELESTINO MUTIS;1;1;COD_DANE_UNICO;CRUCE_OK;GEORREFERENCIADA;
221;276233000341;DAGUA;I.E. EL PALMAR SEDE TOMAS CIPRIANO DE MOSQUERA;1;1;COD_DANE_UNICO;CRUCE_OK;GEORREFERENCIADA;
222;276233000251;DAGUA;I.E. EL PALMAR SEDE ANTONIO JOSE DE SUCRE;1;1;COD_DANE_UNICO;CRUCE_OK;GEORREFERENCIADA;
223;276233000090;DAGUA;I.E. PEDRO FERMIN DE VARGAS SEDE ENRIQUE OLAYA HERRERA;1;1;COD_DANE_UNICO;CRUCE_OK;GEORREFERENCIADA;
224;276233001053;DAGUA;I.E. MIGUEL ANTONIO CARO SEDE PAULO VI;1;1;COD_DANE_UNICO;CRUCE_OK;GEORREFERENCIADA;
225;276233000421;DAGUA;I.E. MIGUEL ANTONIO CARO SEDE ATANASIO GIRARDOT;1;1;COD_DANE_UNICO;CRUCE_OK;GEORREFERENCIADA;
226;276233001312;DAGUA;I.E. SAN PEDRO CLAVER SEDE LA PUERTA;1;1;COD_DANE_UNICO;CRUCE_OK;GEORREFERENCIADA;
227;276233000511;DAGUA;I.E. EL PALMAR SEDE JOSE MARIA CABAL;1;1;COD_DANE_UNICO;CRUCE_OK;GEORREFERENCIADA;
228;276233001371;DAGUA;I.E. EL PALMAR SEDE CARLOS ALFREDO ZUÑIGA;1;1;COD_DANE_UNICO;CRUCE_OK;GEORREFERENCIADA;
229;276233001061;DAGUA;I.E. EL QUEREMAL SEDE MARCO FIDEL SUAREZ;1;1;COD_DANE_UNICO;CRUCE_OK;GEORREFERENCIADA;
230;276233001495;DAGUA;I.E. SANTA TERESITA DEL NIÑO JESUS SEDE ALTO DE LAS TORTOLAS;1;1;COD_DANE_UNICO;CRUCE_OK;GEORREFERENCIADA;
231;3176506309;DAGUA;I.E. CAMILO TORRES SEDE PRINCIPAL;0;1;MUNICIPIO+NOMBRE_EXACTO;CRUCE_RECUPERADO;GEORREFERENCIADA;
232;276233000057;DAGUA;I.E. MIGUEL ANTONIO CARO SEDE LOS ANGELES;1;1;COD_DANE_UNICO;CRUCE_OK;GEORREFERENCIADA;
233;276233001088;DAGUA;I.E. CRISTOBAL COLON SEDE JESUS MARIA MURGUEITIO;1;1;COD_DANE_UNICO;CRUCE_OK;GEORREFERENCIADA;
234;276233001355;DAGUA;I.E. EL PALMAR SEDE VILLA DEL MAR;1;1;COD_DANE_UNICO;CRUCE_OK;GEORREFERENCIADA;
235;276233000324;DAGUA;I.E. CAMILO TORRES SEDE LOS COMUNEROS;1;1;COD_DANE_UNICO;CRUCE_OK;GEORREFERENCIADA;
236;276233000618;DAGUA;I.E. EL QUEREMAL SEDE ALMIRANTE PADILLA;1;1;COD_DANE_UNICO;CRUCE_OK;GEORREFERENCIADA;
237;276233000189;DAGUA;I.E. CRISTOBAL COLON SEDE SAN ANTONIO;1;1;COD_DANE_UNICO;CRUCE_OK;GEORREFERENCIADA;
238;276233000430;DAGUA;I.E. GUILLERMO VALENCIA SEDE SAN VICENTE;1;1;COD_DANE_UNICO;CRUCE_OK;GEORREFERENCIADA;
239;276233000651;DAGUA;I.E. EL QUEREMAL SEDE GIMNASIO DEL DAGUA EL QUEREMAL;1;1;COD_DANE_UNICO;CRUCE_OK;GEORREFERENCIADA;
240;276233000413;DAGUA;I.E. CRISTOBAL COLON SEDE TOCOTA;1;1;COD_DANE_UNICO;CRUCE_OK;GEORREFERENCIADA;
241;276233001240;DAGUA;I.E. CRISTOBAL COLON SEDE CENTRAL CRISTOBAL COLON;1;1;COD_DANE_UNICO;CRUCE_OK;GEORREFERENCIADA;
242;276233000120;DAGUA;I.E. EL PALMAR SEDE LAS DELICIAS;1;1;COD_DANE_UNICO;CRUCE_OK;GEORREFERENCIADA;
243;276233000472;DAGUA;I.E. EL PALMAR SEDE MARIO FERNANDEZ DE SOTO;1;1;COD_DANE_UNICO;CRUCE_OK;GEORREFERENCIADA;
244;276233001282;DAGUA;I.E. SAN PEDRO CLAVER SEDE CARLOS HOLMES TRUJILLO;1;1;COD_DANE_UNICO;CRUCE_OK;GEORREFERENCIADA;
245;276233000502;DAGUA;I.E. CAMILO TORRES SEDE JUAN DEL CORRAL;1;1;COD_DANE_UNICO;CRUCE_OK;GEORREFERENCIADA;
246;276233000359;DAGUA;I.E. SAN PEDRO CLAVER SEDE RAFAEL URIBE URIBE;1;1;COD_DANE_UNICO;CRUCE_OK;GEORREFERENCIADA;
247;176233000036;DAGUA;I.E. GIMNASIO DEL DAGUA SEDE ANTONIO RICAURTE;1;1;COD_DANE_UNICO;CRUCE_OK;GEORREFERENCIADA;
248;176233001016;DAGUA;I.E. GIMNASIO DEL DAGUA SEDE INDALECIO LIEVANO AGUIRRE;1;1;COD_DANE_UNICO;CRUCE_OK;GEORREFERENCIADA;
249;176233000061;DAGUA;I.E. GIMNASIO DEL DAGUA SEDE SANTA LUCIA;1;1;COD_DANE_UNICO;CRUCE_OK;GEORREFERENCIADA;
250;176233000044;DAGUA;I.E. GIMNASIO DEL DAGUA SEDE ANTONIA SANTOS;1;1;COD_DANE_UNICO;CRUCE_OK;GEORREFERENCIADA;
251;176233000656;DAGUA;I.E. GIMNASIO DEL DAGUA SEDE PRINCIPAL;1;1;COD_DANE_UNICO;CRUCE_OK;GEORREFERENCIADA;
252;176243000026;EL AGUILA;I.E SANTA MARTA SEDE JOSE MARIA CORDOBA;3;1;COD_DANE_DUPLICADO+NOMBRE_EXACTO;CRUCE_OK_CONTROLADO;GEORREFERENCIADA;
253;276243000403;EL AGUILA;I.E SANTA MARTA SEDE SAGRADO CORAZON DE JESUS;1;1;COD_DANE_UNICO;CRUCE_OK;GEORREFERENCIADA;
254;276243000250;EL AGUILA;I.E SANTA MARTA SEDE BOYACA;1;1;COD_DANE_UNICO;CRUCE_OK;GEORREFERENCIADA;
255;276243000691;EL AGUILA;I.E SANTA MARTA SEDE JOSE HERNANDO DUARTE;1;1;COD_DANE_UNICO;CRUCE_OK;GEORREFERENCIADA;
256;276243000454;EL AGUILA;I.E SANTA MARTA SEDE SANTA TERESITA;1;1;COD_DANE_UNICO;CRUCE_OK;GEORREFERENCIADA;
257;276243000381;EL AGUILA;I.E EL AGUILA SEDE SOR MARIA JULIANA;1;1;COD_DANE_UNICO;CRUCE_OK;GEORREFERENCIADA;
258;276243000225;EL AGUILA;I.E SANTA MARTA SEDE SANTA CECILIA;1;1;COD_DANE_UNICO;CRUCE_OK;GEORREFERENCIADA;
259;276243000233;EL AGUILA;I.E JUSTINIANO ECHAVARRIA SEDE GABRIELA MISTRAL;1;1;COD_DANE_UNICO;CRUCE_OK;GEORREFERENCIADA;
260;276243000616;EL AGUILA;I.E EL AGUILA SEDE RICARDO LUIS BETANCOURTH;1;1;COD_DANE_UNICO;CRUCE_OK;GEORREFERENCIADA;
261;276243000322;EL AGUILA;I.E EL AGUILA SEDE SANTA ANA;1;1;COD_DANE_UNICO;CRUCE_OK;GEORREFERENCIADA;
262;276243000721;EL AGUILA;I.E EL AGUILA SEDE SAGRADA FAMILIA;1;1;COD_DANE_UNICO;CRUCE_OK;GEORREFERENCIADA;
263;276243000306;EL AGUILA;I.E SANTA MARTA SEDE SANTO TOMAS DE AQUINO;1;1;COD_DANE_UNICO;CRUCE_OK;GEORREFERENCIADA;
264;276243000144;EL AGUILA;I.E EL AGUILA SEDE ANTONIO RICAURTE;1;1;COD_DANE_UNICO;CRUCE_OK;GEORREFERENCIADA;
265;276243000047;EL AGUILA;I.E JUSTINIANO ECHAVARRIA SEDE SEBASTIÁN DE BELARCAZAR;1;1;COD_DANE_UNICO;CRUCE_OK;GEORREFERENCIADA;
266;276243000772;EL AGUILA;I.E JUSTINIANO ECHAVARRIA SEDE QUENIER GIRALDO;1;1;COD_DANE_UNICO;CRUCE_OK;GEORREFERENCIADA;
267;276243000195;EL AGUILA;I.E SANTA MARTA SEDE JOSE ACEVEDO Y GOMEZ;1;1;COD_DANE_UNICO;CRUCE_OK;GEORREFERENCIADA;
268;276243000179;EL AGUILA;I.E SANTA MARTA SEDE ALBERTINA HOYOS DE OSORIO;1;1;COD_DANE_UNICO;CRUCE_OK;GEORREFERENCIADA;
269;276243000241;EL AGUILA;I.E SANTA MARTA SEDE SAN MARTIN;1;1;COD_DANE_UNICO;CRUCE_OK;GEORREFERENCIADA;
270;276243000781;EL AGUILA;I.E JUSTINIANO ECHAVARRIA SEDE DOLORES LOPEZ DE GIRALDO;1;1;COD_DANE_UNICO;CRUCE_OK;GEORREFERENCIADA;
271;176243000026;EL AGUILA;I.E JUSTINIANO ECHAVARRIA SEDE JOSE MARIA CORDOBA;3;1;COD_DANE_DUPLICADO+NOMBRE_EXACTO;CRUCE_OK_CONTROLADO;GEORREFERENCIADA;
272;;EL AGUILA;I.E SANTA MARTA SEDE DIONISIO CORTES GRADO 6-11;0;1;MUNICIPIO+NOMBRE_EXACTO;CRUCE_RECUPERADO;GEORREFERENCIADA;
273;;EL AGUILA;I.E EL AGUILA SEDE FRANCISCO JOSE DE CALDAS;0;1;MUNICIPIO+NOMBRE_EXACTO;CRUCE_RECUPERADO;GEORREFERENCIADA;
274;276243000276;EL AGUILA;I.E JUSTINIANO ECHAVARRIA SEDE MERCEDES ABREGO;1;1;COD_DANE_UNICO;CRUCE_OK;GEORREFERENCIADA;
275;276243000314;EL AGUILA;I.E EL AGUILA SEDE SAN AGUSTIN;1;1;COD_DANE_UNICO;CRUCE_OK;GEORREFERENCIADA;
276;;EL AGUILA;I.E SANTA MARTA SEDE DIONISIO CORTES-PRIMARIA;0;1;MUNICIPIO+NOMBRE_EXACTO;CRUCE_RECUPERADO;GEORREFERENCIADA;
277;276243000390;EL AGUILA;I.E SANTA MARTA SEDE SAN LUIS BELTRAN;1;1;COD_DANE_UNICO;CRUCE_OK;GEORREFERENCIADA;
278;276243000284;EL AGUILA;I.E JUSTINIANO ECHAVARRIA SEDE RICARDO NIETO;1;1;COD_DANE_UNICO;CRUCE_OK;GEORREFERENCIADA;
279;276243000357;EL AGUILA;I.E JUSTINIANO ECHAVARRIA SEDE SANTA ISABEL;1;1;COD_DANE_UNICO;CRUCE_OK;GEORREFERENCIADA;
280;176243000026;EL AGUILA;I.E EL AGUILA  SEDE JOSE MARIA CORDOBA;3;1;COD_DANE_DUPLICADO+NOMBRE_EXACTO;CRUCE_OK_CONTROLADO;GEORREFERENCIADA;
281;176243000093;EL AGUILA;IE EL AGUILA SEDE ANTONIA SANTOS;1;1;COD_DANE_UNICO;CRUCE_OK;GEORREFERENCIADA;
282;176243000107;EL AGUILA;I.E EL AGUILA SEDE SIMON BOLIVAR;1;1;COD_DANE_UNICO;CRUCE_OK;GEORREFERENCIADA;
283;276243000080;EL AGUILA;I.E JUSTINIANO ECHAVARRIA SEDE MARCO FIDEL SUAREZ;1;1;COD_DANE_UNICO;CRUCE_OK;GEORREFERENCIADA;
284;276243000071;EL AGUILA;I.E JUSTINIANO ECHAVARRIA SEDE POLICARPA SALAVARRIETA;1;1;COD_DANE_UNICO;CRUCE_OK;GEORREFERENCIADA;
285;;EL AGUILA;I.E SANTA MARTA SEDESEDE PRINCIPAL;0;1;MUNICIPIO+NOMBRE_EXACTO;CRUCE_RECUPERADO;SIN_COORDENADAS;
286;276246000501;EL CAIRO;I.ELA PRESENTACION SEDE SAN NICOLAS;1;1;COD_DANE_UNICO;CRUCE_OK;GEORREFERENCIADA;
287;276246000161;EL CAIRO;I.E LA PRESENTACION SEDE JOSE ACEVEDO Y GOMEZ;1;1;COD_DANE_UNICO;CRUCE_OK;GEORREFERENCIADA;
288;276246000137;EL CAIRO;I.E LA PRESENTACION SEDE ROSA ZARATA DE PEÑA;1;1;COD_DANE_UNICO;CRUCE_OK;GEORREFERENCIADA;
289;276246000277;EL CAIRO;I.E GILBERTO ALZATE AVENDAÑO SEDE JOSE MARIA CORDOBA;1;1;COD_DANE_UNICO;CRUCE_OK;GEORREFERENCIADA;
290;276246000056;EL CAIRO;I.E GILBERTO ALZATE AVENDAÑO SEDE RAFAEL NUÑEZ;1;1;COD_DANE_UNICO;CRUCE_OK;GEORREFERENCIADA;
291;276246000447;EL CAIRO;I.E GILBERTO ALZATE SEDE RUFINO JOSE CUERVO;1;1;COD_DANE_UNICO;CRUCE_OK;GEORREFERENCIADA;
292;276246000081;EL CAIRO;I.E LA PRESENTACIÓN SEDE SIMÓN BOLIVAR;1;1;COD_DANE_UNICO;CRUCE_OK;GEORREFERENCIADA;
293;276246000200;EL CAIRO;I.E LA PRESENTACION SEDE ATANASIO GIRADOT;1;1;COD_DANE_UNICO;CRUCE_OK;GEORREFERENCIADA;
294;276246000099;EL CAIRO;I.E LA PRESENTACION SEDE SAN JUAN BOSCO;1;1;COD_DANE_UNICO;CRUCE_OK;GEORREFERENCIADA;
295;276246000145;EL CAIRO;IE LA PRESENTACION SEDE FRANCISCO DE PAULA SANTANDER;1;1;COD_DANE_UNICO;CRUCE_OK;GEORREFERENCIADA;
296;276246000439;EL CAIRO;I.E GILBERTO ALZATE AVENDAÑO SEDE MARCO FIDEL SUAREZ;1;1;COD_DANE_UNICO;CRUCE_OK;GEORREFERENCIADA;
297;276246000412;EL CAIRO;I.E GILBERTO ALZATE AVENDAÑO SEDE GONZALO JIMENEZ DE QUEZADA;1;1;COD_DANE_UNICO;CRUCE_OK;GEORREFERENCIADA;
298;;EL CAIRO;I.E GILBERTO ALZATE AVENDAÑO SEDE JUAN XXIII-FUNDACION PRODESARROLLO COMUNITARIO;0;1;MUNICIPIO+NOMBRE_EXACTO;CRUCE_RECUPERADO;SIN_COORDENADAS;
299;;EL CAIRO;I.E GILBERTO ALZATE AVENDAÑO SEDE PIO XII - FUNDACION PRODESARROLLO COMUNITARIO;0;1;MUNICIPIO+NOMBRE_EXACTO;CRUCE_RECUPERADO;SIN_COORDENADAS;
300;276246000196;EL CAIRO;INSTITUCION EDUCATIVA LA PRESENTACION SEDE CRISTOBAL COLON;1;1;COD_DANE_UNICO;CRUCE_OK;GEORREFERENCIADA;
301;276246000129;EL CAIRO;I.E GILBERTO ALZATE AVENDAÑO SEDE GENERAL CARLOS ALBAN;2;1;COD_DANE_DUPLICADO+NOMBRE_EXACTO;CRUCE_OK_CONTROLADO;GEORREFERENCIADA;
302;276246000552;EL CAIRO;I.E GILBERTO ALZATE AVENDAÑO SEDE AMPARO MORALES;1;1;COD_DANE_UNICO;CRUCE_OK;GEORREFERENCIADA;
303;276246000170;EL CAIRO;I.E LA PRESENTACION SEDE CAMILO TORRES;1;1;COD_DANE_UNICO;CRUCE_OK;GEORREFERENCIADA;
304;276246000242;EL CAIRO;I.E LA PRESENTACION SEDE MANUEL MARIN MALLARIN;1;1;COD_DANE_UNICO;CRUCE_OK;GEORREFERENCIADA;
305;276246000633;EL CAIRO;I.E LA PRESENTACION SEDE SIETE DE AGOSTO;1;1;COD_DANE_UNICO;CRUCE_OK;GEORREFERENCIADA;
306;276246000641;EL CAIRO;I.E LA PRESENTACION SEDE RICARDO NIETO;1;1;COD_DANE_UNICO;CRUCE_OK;GEORREFERENCIADA;
307;276246000064;EL CAIRO;I.E LA PRESENTACION SEDE CRISTO REY;1;1;COD_DANE_UNICO;CRUCE_OK;GEORREFERENCIADA;
308;276246000382;EL CAIRO;I.E LA PRESENTACION SEDE FRANCISCO ANTONIO ZEA;1;1;COD_DANE_UNICO;CRUCE_OK;GEORREFERENCIADA;
309;176246000337;EL CAIRO;I.E LA PRESENTACION;1;1;COD_DANE_UNICO;CRUCE_OK;GEORREFERENCIADA;
